id,province,urban,hh_size,true_income,reported_income,utility_kwh,mobile_money,poor_true,split
4996,Punjab,0,5,40035.267959463345,25455.936560762093,46.06024555796746,0,0,train
4997,Punjab,0,2,30779.563509184034,27683.714543046317,104.91343295423962,1,1,train
4998,Islamabad,0,1,54080.985323852474,36345.26743291562,25.37679267580509,1,0,train
4999,Sindh,1,5,83632.70519074968,64999.178434262256,10,0,0,train
5000,Punjab,0,3,62991.298843034725,48618.46722204304,77.69375471429596,1,0,train
5001,Sindh,1,4,22328.097048661235,18944.965203027343,78.29017929391894,0,1,train
5002,Sindh,1,2,28558.3313513081,25570.35353246169,73.25155619794964,0,1,train
5003,Punjab,0,3,28409.634303097275,22316.60344204114,52.45455073793638,0,1,train
5004,Khyber Pakhtunkhwa,0,4,36327.462578972474,29594.863015962415,85.8635725567031,1,1,train
5005,Punjab,0,9,44231.39104634464,26243.776001256003,81.02887953448459,0,0,train
5006,Punjab,0,6,25561.990354635094,20901.259208020892,109.01249738381833,1,1,train
5007,Sindh,0,5,39006.01210955322,30488.701158348616,102.41829075806277,1,1,train
5008,Balochistan,0,5,81155.51035731481,72302.1212405688,149.10482863169366,0,0,train
5009,Sindh,1,1,45651.86928677789,35959.07000598022,75.89711778798377,1,0,test
5010,Punjab,0,4,21081.327970300976,16961.753859263234,68.15215137776113,1,1,train
5011,Punjab,0,7,26393.812364066995,23873.531904395917,74.22553189828345,1,1,test
5012,Punjab,0,6,84523.84214941965,75644.49007609152,141.8510284840903,0,0,test
5013,Sindh,0,4,20980.257893434322,17972.74685106376,55.432329271931934,0,1,train
5014,Punjab,0,4,65740.8285616506,40742.196436758466,135.72630197076103,0,0,train
5015,Khyber Pakhtunkhwa,1,7,7801.660658018045,5968.626149361479,129.38289357020938,0,1,test
5016,Punjab,0,7,59487.65788982753,46583.26466178495,139.67538894936249,1,0,test
5017,Sindh,1,6,24719.160239283978,20602.836498273722,62.48402142485738,1,1,test
5018,Punjab,0,5,45980.91428510729,29794.147066311605,111.0168502748328,0,0,train
5019,Khyber Pakhtunkhwa,0,3,30700.43913692703,27884.660314883793,64.11981105344125,0,1,train
5020,Punjab,0,7,49800.75659065143,35558.33023359081,126.40695160035223,0,0,train
5021,Punjab,0,7,55080.46283959882,49263.86270050422,109.26167105363182,0,0,train
5022,Punjab,0,9,89111.93111805442,65075.02040285819,79.88999015224894,0,0,test
5023,Sindh,0,4,26773.43654927496,23517.108828053937,82.01180212770237,0,1,train
5024,Balochistan,0,7,60274.57553722653,46320.28477146268,129.21729223911603,0,0,train
5025,Sindh,1,3,27485.408483314342,23556.997603276057,33.41682740081606,0,1,train
5026,Punjab,0,3,34189.90997473516,30670.382140342263,75.83060885051484,0,1,train
5027,Punjab,1,4,60589.42439672975,44259.642091269285,118.08769620611423,0,0,test
5028,Khyber Pakhtunkhwa,1,7,31100.851477378284,28699.742613096056,67.31793442280214,0,1,train
5029,Punjab,0,5,75279.17301703218,44945.90783362874,66.14807386395726,1,0,train
5030,Punjab,1,6,27444.883156615208,26741.281380009175,89.96792042754498,1,1,train
5031,Sindh,1,5,26292.65705784676,21507.43428345017,54.954422162038185,1,1,train
5032,Punjab,0,2,10643.200492799615,9248.43533854691,18.114296166535063,1,1,train
5033,Punjab,0,3,49717.407233538266,38751.76277070413,43.422015515397725,1,0,train
5034,Punjab,0,4,10538.86336739547,12833.020408186909,52.561473160712175,1,1,train
5035,Punjab,1,7,17586.804135755086,12246.332865979239,44.4190386791259,1,1,test
5036,Islamabad,0,5,47193.99449014641,41871.31253411737,146.71536449866457,0,0,train
5037,Sindh,1,5,24268.95674185301,15933.854694988862,49.128689750419255,0,1,train
5038,Punjab,0,2,15017.62655397284,11527.458809438458,10.166438934416508,0,1,train
5039,Khyber Pakhtunkhwa,1,4,68225.6047430668,63848.238452217876,63.03793024479231,1,0,train
5040,Sindh,0,7,76751.1871571153,64132.69089379055,99.05865551752768,0,0,train
5041,Balochistan,0,2,10868.976772276754,5732.701176672827,10,1,1,train
5042,Khyber Pakhtunkhwa,0,6,16136.036919630786,13257.773376804877,86.30612377132505,1,1,test
5043,Sindh,1,4,63104.9239629629,45184.85694745007,132.47974177709972,1,0,train
5044,Sindh,0,6,32566.151780448286,24889.6033634282,82.67799380289752,1,1,train
5045,Balochistan,0,6,20135.234590508833,20294.84022429831,38.93871301804558,0,1,train
5046,Punjab,0,6,42230.07521672672,36857.974754531955,120.5073626005935,1,0,train
5047,Khyber Pakhtunkhwa,1,4,63606.138632911665,44885.78509251778,125.42302937995558,0,0,train
5048,Sindh,1,4,72331.3919984235,66090.69727395731,125.2573818361266,1,0,train
5049,Sindh,1,2,23995.29230593109,23396.01736979893,81.95487347834154,0,1,test
5050,Khyber Pakhtunkhwa,1,4,33486.80726466849,30313.631255270768,24.655180038717425,0,1,test
5051,Sindh,0,7,17661.196591187247,22705.927065271186,60.415125294404966,1,1,train
5052,Punjab,1,5,22542.35416815841,16181.941628722967,112.67783730687786,0,1,train
5053,Balochistan,1,4,14449.822916998202,11316.101309782556,50.68844717963944,0,1,train
5054,Sindh,0,5,15956.54978578795,16550.024758765972,51.519557818451375,0,1,train
5055,Punjab,1,4,36184.735522185096,31348.12443892957,72.88720390264267,0,1,train
5056,Punjab,0,7,22545.494420514653,23927.145713797705,152.10307773071008,1,1,train
5057,Punjab,0,5,8733.696832642434,11478.343520606111,10,0,1,train
5058,Sindh,0,10,12011.17634417579,7748.749006226698,122.14924178836819,0,1,train
5059,Sindh,0,3,20741.539704208684,18691.35022214125,41.53920773464715,0,1,train
5060,Punjab,0,8,78806.15595169613,59024.56662215839,131.89504904270834,1,0,test
5061,Punjab,1,7,46728.93054294466,43049.80813372857,132.18904867800924,1,0,train
5062,Punjab,0,4,16771.68839180936,12290.451559454845,78.3870615025156,0,1,test
5063,Punjab,0,3,26033.437610621855,20646.00547999595,84.78379655652913,0,1,train
5064,Sindh,0,5,12564.761225579898,12340.0071707007,49.111412713596195,0,1,test
5065,Sindh,0,5,9066.49830482895,3000,122.6129915204715,1,1,test
5066,Punjab,0,3,20733.61049141362,15133.469161574949,124.84792327912925,0,1,train
5067,Punjab,1,1,18164.97009383163,19220.71422047261,10,0,1,train
5068,Khyber Pakhtunkhwa,0,7,12901.30131607331,5088.562945933218,93.30277162585276,0,1,train
5069,Sindh,0,1,51667.25893248828,35903.87282474582,29.4906314975699,0,0,test
5070,Punjab,1,4,11693.836218258952,14058.637395476366,45.79309295562359,0,1,train
5071,Punjab,0,7,7108.384634641769,3873.258454984823,59.704702999731154,0,1,train
5072,Punjab,1,8,17176.303076165896,14896.001940833525,152.05806713720943,0,1,train
5073,Sindh,1,8,19948.231552359568,18995.1837241942,87.6589026350831,1,1,train
5074,Punjab,1,8,32463.218353074302,24980.42029435178,115.97869721720667,0,1,test
5075,Sindh,0,7,74955.58847949695,63889.889366852265,108.06091672054939,0,0,train
5076,Sindh,0,8,68848.08118448124,53085.896067537,121.06114502749294,1,0,train
5077,Khyber Pakhtunkhwa,0,6,174010.13176929328,120606.04608165011,192.02693990290285,0,0,train
5078,Punjab,0,5,89087.79049427304,66694.51122915962,83.06451079062695,1,0,train
5079,Punjab,1,3,32923.45359801905,32451.521373252996,47.36547692309875,1,1,train
5080,Sindh,0,7,31244.975425094435,28071.325099023077,124.95425341374212,0,1,train
5081,Punjab,0,7,27359.989912753706,27826.863239367918,80.70582510274275,0,1,train
5082,Punjab,0,6,35769.460543882196,30672.342600442294,45.14349784403175,0,1,train
5083,Punjab,0,3,21024.43610536359,15085.54005060544,43.6006304195578,1,1,test
5084,Punjab,0,6,27962.36913719668,28903.44966112997,62.55354768462337,1,1,train
5085,Punjab,0,9,9026.6246732239,4712.444619427582,62.67211239931967,0,1,test
5086,Sindh,0,3,61395.33577544568,43454.678689620785,70.27286015223348,1,0,test
5087,Punjab,0,9,10922.938141486413,13204.99849829783,77.1582711256361,0,1,train
5088,Punjab,1,2,53066.96284411976,38995.57713521672,59.19932610164055,1,0,test
5089,Punjab,1,6,39121.020415003106,38688.57034904178,96.53420879081811,1,1,train
5090,Balochistan,0,9,5276.3658723479275,7317.57826131329,114.63800634253253,0,1,train
5091,Punjab,0,6,49372.12438241244,38186.16835057977,142.6586455626509,1,0,test
5092,Punjab,1,3,46155.38422206329,37656.475158052206,59.943217436367675,1,0,train
5093,Balochistan,0,4,47973.31418596941,35783.02625122225,143.3440448550002,0,0,test
5094,Khyber Pakhtunkhwa,1,7,13005.045243650295,11461.775791192384,69.87354761593713,0,1,test
5095,Punjab,1,8,55599.393008913285,50236.67469832389,85.18773956532169,1,0,train
5096,Punjab,1,5,12542.03546028314,9595.66890605882,33.95802263951903,1,1,test
5097,Sindh,1,4,43012.73865920825,26647.192791308953,101.0505602246322,0,0,train
5098,Punjab,0,6,19077.081926857572,20844.259260840237,84.24029954283017,0,1,train
5099,Punjab,1,2,31388.605484055617,23877.87665650064,63.99249437015798,0,1,test
5100,Khyber Pakhtunkhwa,1,4,18252.792213225166,14395.780431013005,89.62638809483926,0,1,test
5101,Khyber Pakhtunkhwa,1,4,26377.91535461873,24786.218960107548,43.78486296343917,0,1,train
5102,Punjab,1,6,49127.971436236985,39045.35341497187,146.78994685251214,0,0,train
5103,Punjab,0,6,84823.55729153556,70111.59880403534,156.24362384048953,0,0,train
5104,Sindh,0,9,15129.900571151757,15144.511524919842,99.34997465378184,1,1,train
5105,Punjab,1,7,14644.959601576262,8766.060212852455,70.47502036212505,0,1,train
5106,Sindh,0,4,22236.907357602417,19254.347289219397,53.82802548582017,0,1,train
5107,Punjab,1,3,35942.85980667697,31314.39392813048,35.35476148668462,0,1,test
5108,Sindh,1,4,43173.892807815406,36002.27375542987,52.56286483589373,1,0,train
5109,Punjab,0,8,38479.194583796365,37364.79350255825,156.83367871012177,1,1,train
5110,Punjab,0,3,3783.078750716879,3000,34.38915166190926,1,1,test
5111,Punjab,1,5,59928.24443934169,48673.71111992617,119.78004199460699,0,0,train
5112,Punjab,0,5,29777.929847679196,23862.62890082876,113.56856266909514,0,1,train
5113,Islamabad,1,4,78326.58146651844,57727.24352808262,139.96801911722164,1,0,test
5114,Punjab,0,5,22747.607199593327,21054.586146314912,67.09227596750537,0,1,test
5115,Punjab,1,8,123829.01261209224,105030.27177368783,141.50509107509683,1,0,train
5116,Balochistan,1,6,34957.440489614666,25464.0519355773,107.10227555399261,1,1,test
5117,Khyber Pakhtunkhwa,0,11,3000,6711.02216281994,80.35482100640917,0,1,train
5118,Sindh,0,6,6828.694557419042,3000,80.36008529044628,0,1,train
5119,Khyber Pakhtunkhwa,1,6,16419.303911958963,11510.146607647148,12.354354704484322,0,1,train
5120,Punjab,0,3,4645.686727614538,3044.3169636958014,88.73190875341503,0,1,test
5121,Sindh,1,2,33312.66068000686,26075.908393910395,87.1750423270569,0,1,train
5122,Punjab,1,4,20057.497042394283,10754.109362832081,101.61517875612991,1,1,test
5123,Sindh,1,7,25232.30370732409,22062.187770416665,138.1774900308681,1,1,train
5124,Sindh,1,4,15827.346628363339,12488.298053335915,10,1,1,test
5125,Sindh,0,4,11904.93109032942,14722.457204549146,19.172201694099492,0,1,test
5126,Punjab,1,3,46248.37321479746,24797.754461730663,82.85079417999383,0,0,train
5127,Punjab,1,5,40042.48585415495,34488.224890316385,76.89160655601805,0,0,train
5128,Sindh,1,6,30257.844681182592,23881.087413183486,68.75409361163742,0,1,train
5129,Punjab,0,3,30597.67542508296,25982.929703132628,60.70335590711147,0,1,train
5130,Khyber Pakhtunkhwa,0,6,13280.537233087838,12447.101715482215,101.16916103748648,0,1,train
5131,Sindh,1,6,35830.557787257494,25376.136202970418,89.4305138111237,1,1,test
5132,Khyber Pakhtunkhwa,0,2,59830.31462766581,39055.57574007497,56.73951560556776,0,0,train
5133,Punjab,0,7,13016.316563588498,9234.632262635372,69.58130993525664,0,1,train
5134,Sindh,0,8,11733.290380728606,10653.43686600391,128.5226180854486,1,1,train
5135,Punjab,0,5,53997.37057544896,36276.93415646928,69.50186590817066,0,0,train
5136,Punjab,0,7,16153.016899326167,15674.42595067519,71.83054651315722,0,1,train
5137,Punjab,0,9,8110.594593819429,9174.477457940911,95.35390970969745,0,1,train
5138,Sindh,1,1,64172.5028423386,46306.26680972146,10,0,0,train
5139,Punjab,1,1,38837.253929874394,44353.112662240026,64.83021820091662,1,1,test
5140,Khyber Pakhtunkhwa,1,3,11198.248458325497,4968.56226499961,62.627014756856596,0,1,train
5141,Punjab,0,5,21121.886545969723,13782.121296248997,85.024219137779,0,1,test
5142,Sindh,0,2,142824.85389330238,117348.0678778364,95.57688234345099,1,0,train
5143,Sindh,0,4,23074.330139342273,18416.76161016075,61.17209298438241,1,1,train
5144,Punjab,1,10,34121.03265047633,29405.331768776196,100.00533469157413,1,1,train
5145,Khyber Pakhtunkhwa,0,10,26101.437915145172,21188.937212895285,109.73304401458502,1,1,train
5146,Khyber Pakhtunkhwa,0,6,12529.597420423814,8416.876577481253,63.77336563185254,0,1,train
5147,Khyber Pakhtunkhwa,0,5,55836.15222807455,41733.974318731875,72.80836373424218,1,0,train
5148,Punjab,1,4,7782.400568446884,5552.308312710611,10,1,1,train
5149,Sindh,0,6,33478.55798953819,29577.4364948029,114.44086945052248,1,1,test
5150,Sindh,0,6,43842.74102386592,38739.725612321454,92.42678029161033,1,0,train
5151,Sindh,0,4,28704.984217083434,22126.420842925105,10,0,1,test
5152,Punjab,1,5,57848.952252660616,44522.106216717024,84.96809923402316,0,0,train
5153,Sindh,1,2,126116.51041892072,100001.01473364554,143.09057266784043,1,0,test
5154,Punjab,1,8,54376.5442658395,48938.11678996634,158.66990760067443,0,0,test
5155,Punjab,1,6,25075.533181081308,21062.34954621447,80.1066698320005,0,1,train
5156,Punjab,0,4,15318.060083313441,14168.35144387468,90.83644745046199,0,1,train
5157,Punjab,0,3,48802.5996575579,33683.377766653204,21.62145244974318,0,0,train
5158,Balochistan,0,5,4672.538297849805,3549.4860462514057,150.8127445040776,0,1,test
5159,Balochistan,0,4,23930.165691513786,22968.156621982627,37.33011135573037,0,1,train
5160,Balochistan,1,4,31178.69200663209,28311.64642769758,37.98099827658378,0,1,test
5161,Punjab,1,10,10976.667805825102,8268.203912547586,132.39287128491276,0,1,train
5162,Punjab,0,7,67018.09538542919,59291.34887414536,131.72216106287362,0,0,train
5163,Balochistan,0,3,40224.48189772317,30690.839956581665,128.21826291113535,0,0,train
5164,Punjab,1,7,59071.04077126297,50208.03255268641,109.04550982707839,0,0,train
5165,Khyber Pakhtunkhwa,1,6,11247.63868431131,8677.999149904012,66.37796325676628,1,1,train
5166,Khyber Pakhtunkhwa,1,3,39704.57366042279,33104.31144210167,107.26977032153738,1,1,train
5167,Balochistan,0,5,56368.667942593114,44622.82119514895,167.9132725359459,0,0,train
5168,Sindh,1,4,18610.323724155733,14808.251475768448,103.43765983199734,1,1,test
5169,Sindh,1,5,18521.94220803253,17741.070566542352,63.21086199768557,1,1,train
5170,Punjab,1,5,35851.39715719056,36994.924124693825,178.1025429426304,1,1,train
5171,Punjab,1,9,19586.52374707125,18568.59819348123,88.34565002277982,1,1,train
5172,Khyber Pakhtunkhwa,0,8,23802.190849907518,23584.11904246552,118.95528852323821,0,1,test
5173,Punjab,0,4,50149.75191345364,42515.33707270768,10,0,0,train
5174,Punjab,0,6,27311.767664094205,30697.59636359466,103.70718494761253,0,1,train
5175,Punjab,0,5,34759.79178127036,27930.233323185297,122.66709164435488,0,1,train
5176,Punjab,1,1,53736.70040262826,42968.08242305498,100.57739358796965,1,0,train
5177,Khyber Pakhtunkhwa,1,9,22294.295231744556,15425.466922717826,97.99070867983272,1,1,test
5178,Punjab,0,4,52159.99884828084,37049.13401876603,119.96754461968322,1,0,train
5179,Punjab,1,8,36187.20924790895,30083.004013197184,168.5805740829244,1,1,test
5180,Sindh,0,5,33413.28616665814,32807.604718021576,16.37037767816333,1,1,train
5181,Punjab,1,5,26212.107687524818,27087.591380756443,120.94440822568444,1,1,train
5182,Punjab,1,9,66324.25229204229,55079.820704882135,153.2569583745155,1,0,train
5183,Punjab,1,6,88621.88155784919,61819.26941166931,127.88873698163187,1,0,train
5184,Khyber Pakhtunkhwa,1,5,13411.262144431887,10857.247989171296,95.20697630893217,0,1,test
5185,Punjab,0,6,12910.983037008049,16003.526773014071,65.04556616581559,0,1,test
5186,Sindh,1,7,41299.5048775699,36635.25775733673,111.36387769523776,1,0,train
5187,Punjab,0,7,12314.112292872376,11199.26157979251,49.57504761788728,0,1,train
5188,Sindh,0,8,29744.892679272867,23279.821372624323,126.47578516289104,0,1,train
5189,Khyber Pakhtunkhwa,1,8,86982.1561019299,72657.65035968057,158.93778797963498,1,0,train
5190,Punjab,0,3,79238.6173613815,64795.741615570354,65.95698346332576,0,0,train
5191,Khyber Pakhtunkhwa,0,4,15934.081485098437,15614.248342242905,108.64378745779467,0,1,train
5192,Khyber Pakhtunkhwa,0,10,18560.996477212026,15636.021148958404,126.76061933817044,1,1,train
5193,Punjab,1,5,17174.194628472727,10578.847423674297,53.355826175699164,0,1,test
5194,Punjab,0,1,30756.117949862364,22014.926357976376,71.90514020165303,0,1,train
5195,Sindh,1,2,19608.196204596068,20637.241552368883,10,0,1,train
5196,Punjab,1,8,39547.28029794727,29130.59340898973,150.28794246165882,1,1,train
5197,Sindh,0,8,10916.315574801149,10534.71581852786,112.46186765282553,0,1,test
5198,Punjab,0,4,26066.74592911364,24249.323640163333,81.72607455710677,1,1,train
5199,Sindh,1,6,35044.36971175367,27640.7406037608,77.89085625140322,0,1,train
5200,Punjab,1,4,65208.415936065125,40702.46228748649,31.988815177889116,1,0,train
5201,Punjab,1,1,8344.622337418712,8337.018294283187,10,1,1,train
5202,Punjab,0,7,42746.485560494846,36090.57498985873,104.44923046619428,0,0,test
5203,Sindh,0,7,46798.23450374076,42606.105823643506,117.1598776350991,0,0,train
5204,Punjab,0,4,24951.614268461057,27800.395834767907,42.69211570504564,0,1,train
5205,Sindh,0,7,29846.767313866207,25868.75796105716,83.11242369979955,1,1,train
5206,Khyber Pakhtunkhwa,0,6,37002.97585319325,37184.92632597342,100.30934186015917,0,1,train
5207,Sindh,0,6,24938.954339307376,20633.777128419646,70.45701776711184,0,1,train
5208,Punjab,1,3,51103.389100020635,36102.476696682075,87.55838529831084,1,0,test
5209,Sindh,0,7,13323.986488570086,10887.452476307613,47.06319003729242,0,1,train
5210,Punjab,0,5,14388.822626160681,10951.913911458169,53.41729177041348,0,1,train
5211,Punjab,0,5,56491.396218079164,49560.69842453909,99.25461913747814,0,0,test
5212,Khyber Pakhtunkhwa,0,6,41459.641995185426,25903.22634850849,90.71456290566914,1,0,train
5213,Sindh,0,4,11991.317968768186,10113.770913397939,10,0,1,train
5214,Punjab,1,4,14837.753070627345,15346.979634664893,10,0,1,train
5215,Sindh,1,4,30523.70310412131,22654.388268410894,93.88802563209634,0,1,train
5216,Punjab,0,4,16022.559095081808,17694.563497545005,88.56696391388542,0,1,train
5217,Punjab,0,2,17699.050205361124,13273.535391527475,10,1,1,train
5218,Punjab,0,2,18936.497033401723,12560.440307931003,45.586653102692,0,1,test
5219,Punjab,0,5,18032.873507985383,16732.841608312596,46.08941313548708,0,1,test
5220,Punjab,1,5,20221.87483346729,21431.646231798226,50.710899383901165,0,1,train
5221,Punjab,0,3,23825.6250122701,16536.427364938332,71.86459775410054,0,1,test
5222,Khyber Pakhtunkhwa,0,3,51354.62518290193,39058.26538842158,100.83002681527122,0,0,train
5223,Sindh,0,4,50106.442703879584,35958.951089934315,94.5155485616223,0,0,train
5224,Punjab,1,5,21163.99851252986,16800.424545480753,79.32133759950189,0,1,test
